"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18280316,"2017-07-26 13:40:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","PASSONS BLVD & REX RD, PICO RIVERA, CA","PASSONS BLVD & REX RD","PICO RIVERA",,6533108.4338479899,1812667.5449725951,"917-05747-1517","1517","05747","CA0190015","PICO RIVERA","N"
18280226,"2017-07-26 14:25:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","12000 CARSON ST, HAWAIIAN GARDENS, CA 90716","12000 CARSON ST","HAWAIIAN GARDENS","90716",6538800.0260398723,1761330.0277994948,"017-15830-1352","1352","15830","CA0190013","LAKEWOOD","N"
18280321,"2017-07-26 15:00:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","223RD ST & CLUFF ST, CARSON, CA","223RD ST & CLUFF ST","CARSON",,6483595.4952193014,1758511.1251272364,"917-08269-1628","1628","08269","CA0190016","CARSON","N"
18280352,"2017-07-26 16:00:00","ROBBERY","044","ROBBERY, STRONG-ARM: Convenience Store, Fast Food, Restaurant","1000 W IMPERIAL HWY, LOS ANGELES, CA 90044","1000 W IMPERIAL HWY","LOS ANGELES","90044",6472665.0637032539,1797316.5771559561,"917-06943-0378","0378","06943","CA0190003","SOUTH LOS ANGELES","N"
18280357,"2017-07-26 16:04:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","3500 SLAUSON AVE, MAYWOOD, CA 90270","3500 SLAUSON AVE","MAYWOOD","90270",6500692.0912752608,1818239.5635962116,"917-11049-0250","0250","11049","CA0190002","EAST LOS ANGELES","N"
18280424,"2017-07-26 16:30:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","1000 W 106TH ST, LOS ANGELES, CA 90044","1000 W 106TH ST","LOS ANGELES","90044",6472921.7684667166,1800745.128181695,"917-06944-0372","0372","06944","CA0190003","SOUTH LOS ANGELES","N"
18284075,"2017-07-26 17:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","LONG BEACH BLVD & PLATT AVE, LYNWOOD, CA 90262","LONG BEACH BLVD & PLATT AVE","LYNWOOD","90262",6497908.0924958419,1795610.6758821593,"917-11587-2112","2112","11587","CA01900V3","CENTURY","N"
18280445,"2017-07-26 17:00:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","9300 VALLEY BLVD, ROSEMEAD, CA 91770","9300 VALLEY BLVD","ROSEMEAD","91770",6541923.8238718202,1851888.5446507046,"017-08547-0531","0531","08547","CA0190005","TEMPLE","N"
18280987,"2017-07-26 17:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","22ND ST E & PALMDALE BLVD, PALMDALE, CA","22ND ST E & PALMDALE BLVD","PALMDALE",,6534712.0241472321,2033507.7757825265,"017-10990-2610","2610","10990","CA01900W9","PALMDALE","N"
18280436,"2017-07-26 17:50:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","800 E AVENUE K, LANCASTER, CA","800 E AVENUE K","LANCASTER",,6527307.953807733,2068225.0266231289,"917-14477-1134","1134","14477","CA0190024","LANCASTER","N"
18280530,"2017-07-26 18:30:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","5400 ROSEMEAD BLVD, PICO RIVERA, CA 90660","5400 ROSEMEAD BLVD","PICO RIVERA","90660",6535785.4991492173,1820628.6444147574,"917-05752-1514","1514","05752","CA0190015","PICO RIVERA","N"
18280528,"2017-07-26 19:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","11800 ATLANTIC AVE, LYNWOOD, CA 90262","11800 ATLANTIC AVE","LYNWOOD","90262",6504044.3610864608,1791212.0111651251,"917-11392-2118","2118","11392","CA01900V3","CENTURY","N"
18292433,"2017-07-26 19:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","96TH ST & NORMANDIE AVE, LOS ANGELES, CA 90047","96TH ST & NORMANDIE AVE","LOS ANGELES","90047",6470603.3268806757,1803840.6199885639,"917-07335-0371","0371","07335","CA0190003","SOUTH LOS ANGELES","N"
18280601,"2017-07-26 21:00:00","ROBBERY","044","ROBBERY, STRONG-ARM: Convenience Store, Fast Food, Restaurant","500 E ALONDRA BLVD, COMPTON, CA","500 E ALONDRA BLVD","COMPTON",,6495844.3964566877,1781932.8318898336,"917-09576-2871","2871","09576","CA0190042","COMPTON","N"
18284801,"2017-07-27 05:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","8600 GRAHAM AVE, LOS ANGELES, CA 90002","8600 GRAHAM AVE","LOS ANGELES","90002",6487941.6954521853,1807732.7569255519,"917-02779-6016","6016","02779","CA0190031","TRANSIT SERV BUR","N"
18280815,"2017-07-27 07:49:00","ROBBERY","037","ROBBERY, WEAPON: Other","15300 S HAWTHORNE BLVD, LAWNDALE, CA 90260","15300 S HAWTHORNE BLVD","LAWNDALE","90260",6454888.9955130648,1783309.9674017259,"017-06956-0331","0331","06956","CA0190003","SOUTH LOS ANGELES","N"
18281332,"2017-07-27 14:00:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","10200 RUOFF ST, WHITTIER, CA 90604","10200 RUOFF ST","WHITTIER","90604",6554058.0383398803,1800589.6054235655,"917-10698-0492","0492","10698","CA0190004","NORWALK","N"
18281371,"2017-07-27 14:33:00","ROBBERY","037","ROBBERY, WEAPON: Other","8800 S HOOPER AVE, LOS ANGELES, CA 90002","8800 S HOOPER AVE","LOS ANGELES","90002",6484576.3661663933,1806594.9969885345,"917-11435-2174","2174","11435","CA01900V3","CENTURY","N"
18281347,"2017-07-27 14:43:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","6800 MAKEE AVE, LOS ANGELES, CA 90001","6800 MAKEE AVE","LOS ANGELES","90001",6486985.4002832733,1814218.674546248,"917-11433-2171","2171","11433","CA01900V3","CENTURY","N"
18281472,"2017-07-27 16:45:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","800 W ARROW HWY, SAN DIMAS, CA 91773","800 W ARROW HWY","SAN DIMAS","91773",6615071.8423854662,1860448.8130859958,"917-03759-0814","0814","03759","CA0190008","SAN DIMAS","N"
18281703,"2017-07-27 17:25:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","3600 CESAR CHAVEZ AVE, LOS ANGELES, CA","3600 CESAR CHAVEZ AVE","LOS ANGELES",,6505012.131301,1837152.62534,"917-11115-0276","0276","11115","CA0190002","EAST LOS ANGELES","N"
18281605,"2017-07-27 18:37:30","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1700 S ALAMEDA ST, COMPTON, CA","1700 S ALAMEDA ST","COMPTON",,6495492.9520926727,1778878.8550250162,"917-09625-2842","2842","09625","CA0190042","COMPTON","N"
18281723,"2017-07-27 20:25:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1700 ALAMEDA ST, LOS ANGELES, CA 90001","1700 ALAMEDA ST","LOS ANGELES","90001",6489409.4044707352,1749344.9897885628,"917-11453-2173","2173","11453","CA01900V3","CENTURY","N"
18281795,"2017-07-27 21:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","85TH ST & CENTRAL AVE, LOS ANGELES, CA 90001","85TH ST & CENTRAL AVE","LOS ANGELES","90001",6483917.5526240412,1808316.0317685907,"917-11463-2174","2174","11463","CA01900V3","CENTURY","N"
18281796,"2017-07-27 21:34:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","1900 AVENIDA DEL CANADA, ROWLAND HEIGHTS, CA 91748","1900 AVENIDA DEL CANADA","ROWLAND HEIGHTS","91748",6585543.9347903142,1816656.9989073407,"917-04685-2930","2930","04685","CA0190020","WALNUT","N"
18281803,"2017-07-27 22:10:00","ROBBERY","037","ROBBERY, WEAPON: Other","ERNESTINE AVE & MARIN LUTHER KING JR BLVD, LYNWOOD, CA 90262","ERNESTINE AVE & MARIN LUTHER KING JR BLVD","LYNWOOD","90262",6501800.6048667897,1796067.1448029566,"917-11464-2112","2112","11464","CA01900V3","CENTURY","N"
18281846,"2017-07-27 23:20:00","ROBBERY","037","ROBBERY, WEAPON: Other","MYRRH & WILLOWBROOK, COMPTON, CA","MYRRH & WILLOWBROOK","COMPTON",,6493643.0862940513,1783259.2097756187,"917-09629-2835","2835","09629","CA0190042","COMPTON","N"
18281861,"2017-07-27 23:40:00","ROBBERY","037","ROBBERY, WEAPON: Other","3100 8TH AVE, ARCADIA, CA 91006","3100 8TH AVE","ARCADIA","91006",6556909.7335220603,1861083.7322110657,"917-08607-0584","0584","08607","CA0190005","TEMPLE","N"
18281901,"2017-07-28 01:00:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","7500 COMPTON AVE, LOS ANGELES, CA 90001","7500 COMPTON AVE","LOS ANGELES","90001",6486633.3661190374,1812210.5778684441,"917-11468-2172","2172","11468","CA01900V3","CENTURY","N"
18281935,"2017-07-28 03:50:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","DIVISION ST & LANCASTER BLVD, LANCASTER, CA","DIVISION ST & LANCASTER BLVD","LANCASTER",,6522467.2652994134,2075947.5881733228,"917-14617-1132","1132","14617","CA0190024","LANCASTER","N"
18281961,"2017-07-28 05:25:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","1100 E PINE ST, COMPTON, CA 90221","1100 E PINE ST","COMPTON","90221",6497618.3030570019,1790010.3923795528,"017-09637-2823","2823","09637","CA0190042","COMPTON","N"
18282029,"2017-07-28 08:43:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","44600 VALLEY CENTRAL WAY, LANCASTER, CA","44600 VALLEY CENTRAL WAY","LANCASTER",,6509885.1774411425,2074207.6102992615,"917-14627-1126","1126","14627","CA0190024","LANCASTER","N"
18282078,"2017-07-28 09:15:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","8400 GARVEY AVE, ROSEMEAD, CA 91770","8400 GARVEY AVE","ROSEMEAD","91770",6535594.8425722048,1845175.2119010948,"917-08619-0533","0533","08619","CA0190005","TEMPLE","N"
18287210,"2017-07-28 12:40:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","7500 ALAMEDA ST, HUNTINGTON PARK, CA 90255","7500 ALAMEDA ST","HUNTINGTON PARK","90255",6491058.3026549183,1812070.1902179187,"017-11744-2173","2173","11744","CA01900V3","CENTURY","N"
18282644,"2017-07-28 18:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","10TH ST W & KETTERING AVE, LANCASTER, CA","10TH ST W & KETTERING AVE","LANCASTER",,6527809.4900846472,2077309.8762258827,"917-14663-1122","1122","14663","CA0190024","LANCASTER","N"
18282724,"2017-07-28 19:50:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","11800 LONG BEACH BLVD, LYNWOOD, CA 90262","11800 LONG BEACH BLVD","LYNWOOD","90262",6498121.5779621014,1793681.2553159401,"917-11511-2117","2117","11511","CA01900V3","CENTURY","N"
18282743,"2017-07-28 20:20:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","5700 LINDERO CANYON RD, WESTLAKE VILLAGE, CA","5700 LINDERO CANYON RD","WESTLAKE VILLAGE",,6321052.3558207471,1879236.8306312414,"917-04338-2262","2262","04338","CA0190022","MALIBU/LOST HILLS","N"
18282883,"2017-07-29 00:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","15700 FAIRGROVE AVE, LA PUENTE, CA 91744","15700 FAIRGROVE AVE","LA PUENTE","91744",6579464.0586242983,1837379.3975343609,"017-09310-1432","1432","09310","CA0190014","INDUSTRY","N"
18282929,"2017-07-29 01:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","10300 KLINGERMAN ST, SOUTH EL MONTE, CA 91733","10300 KLINGERMAN ST","SOUTH EL MONTE","91733",6547593.7382509848,1842759.1829969173,"017-08668-0560","0560","08668","CA0190005","TEMPLE","N"
18283055,"2017-07-29 09:23:24","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","13300 SOUTH ST, CERRITOS, CA 90703","13300 SOUTH ST","CERRITOS","90703",6546956.4947730973,1771467.1268012205,"917-03719-2314","2314","03719","CA01900R7","CERRITOS","N"
18283119,"2017-07-29 10:53:58","ROBBERY","047","ROBBERY, STRONG-ARM: Other","4800 OLYMPIC BLVD, LOS ANGELES, CA 90022","4800 OLYMPIC BLVD","LOS ANGELES","90022",6511619.6934083737,1828791.5646237058,"917-11200-0284","0284","11200","CA0190002","EAST LOS ANGELES","N"
18283153,"2017-07-29 12:10:39","ROBBERY","047","ROBBERY, STRONG-ARM: Other","500 E OAKS ST, COMPTON, CA","500 E OAKS ST","COMPTON",,6495102.3835018445,1789466.9110817255,"917-09707-2820","2820","09707","CA0190042","COMPTON","N"
18283180,"2017-07-29 12:18:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1300 W AVENUE K, LANCASTER, CA 93534","1300 W AVENUE K","LANCASTER","93534",6515321.2503216546,2067992.6356645788,"917-14697-1126","1126","14697","CA0190024","LANCASTER","N"
18283337,"2017-07-29 13:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","KEMP ST & POPLAR AVE, COMPTON, CA","KEMP ST & POPLAR AVE","COMPTON",,6488831.8842373537,1786077.2648152614,"917-09717-2811","2811","09717","CA0190042","COMPTON","N"
18283216,"2017-07-29 13:30:16","ROBBERY","038","ROBBERY, WEAPON: Carjacking","COMPTON BLVD & WHITE AVE, EAST RANCHO DOMINGUEZ, CA","COMPTON BLVD & WHITE AVE","EAST RANCHO DOMINGUEZ",,6502311.3814708423,1784642.5879234159,"917-09710-2852","2852","09710","CA0190042","COMPTON","N"
18283629,"2017-07-29 14:07:30","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","9000 GARVEY AVE, ROSEMEAD, CA 91770","9000 GARVEY AVE","ROSEMEAD","91770",6539650.5335241854,1845183.1406175129,"917-08694-0534","0534","08694","CA0190005","TEMPLE","N"
18283295,"2017-07-29 14:36:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","25800 THE OLD RD, STEVENSON RANCH, CA","25800 THE OLD RD","STEVENSON RANCH",,6388997.7533242134,1965146.7910238274,"917-10643-0664","0664","10643","CA0190006","SANTA CLARITA VALLEY","N"
18283262,"2017-07-29 14:45:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1100 E PALMDALE BLVD, PALMDALE, CA","1100 E PALMDALE BLVD","PALMDALE",,6528717.6298973095,2033300.499465236,"917-11132-2610","2610","11132","CA01900W9","PALMDALE","N"
18283423,"2017-07-29 17:37:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","15700 VALLEY VIEW AVE, LA MIRADA, CA 90638","15700 VALLEY VIEW AVE","LA MIRADA","90638",6553015.1858716793,1781919.9942349775,"917-10808-0466","0466","10808","CA0190004","NORWALK","N"
18283481,"2017-07-29 19:05:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","4700 ADMIRALTY WAY, MARINA DEL REY, CA 90292","4700 ADMIRALTY WAY","MARINA DEL REY","90292",6428530.0554723684,1814853.5819324788,"917-02037-2761","2761","02037","CA0190065","MARINA DEL REY","N"
18283433,"2017-07-29 19:08:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","5100 LAKEWOOD BLVD, LAKEWOOD, CA 90712","5100 LAKEWOOD BLVD","LAKEWOOD","90712",6518427.6893526958,1768011.3577180335,"917-16088-1329","1329","16088","CA0190013","LAKEWOOD","N"
18283653,"2017-07-29 21:00:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","INDEPENDENCE AVE & SANTA FE AVE, LYNWOOD, CA 90262","INDEPENDENCE AVE & SANTA FE AVE","LYNWOOD","90262",6493115.5,1808001.374996,"917-11560-2178","2178","11560","CA01900V3","CENTURY","N"
18283642,"2017-07-29 21:50:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","2800 W AVENUE L, LANCASTER, CA","2800 W AVENUE L","LANCASTER",,6506997.5472137313,2062760.4452432566,"917-14743-1192","1192","14743","CA0190024","LANCASTER","N"
18283904,"2017-07-29 22:45:00","ROBBERY","037","ROBBERY, WEAPON: Other","12100 CORLEY ST, WHITTIER, CA 90605","12100 CORLEY ST","WHITTIER","90605",6553427.0322934398,1793324.9919609132,"917-10834-0492","0492","10834","CA0190004","NORWALK","N"
18283691,"2017-07-29 23:00:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","18400 SORDELLO ST, ROWLAND HEIGHTS, CA 91748","18400 SORDELLO ST","ROWLAND HEIGHTS","91748",6591131.6477450263,1815724.7130278302,"917-04720-2932","2932","04720","CA0190020","WALNUT","N"
18283649,"2017-07-30 00:08:42","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","CRANE ST & MYRRH ST, COMPTON, CA","CRANE ST & MYRRH ST","COMPTON",,6498453.4719007807,1783275.7956356402,"917-09741-2843","2843","09741","CA0190042","COMPTON","N"
18284905,"2017-07-30 00:45:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","ALPINE AVE & CARLIN AVE, LYNWOOD, CA 90262","ALPINE AVE & CARLIN AVE","LYNWOOD","90262",6497051.9116874067,1791710.485212076,"917-11637-2116","2116","11637","CA01900V3","CENTURY","N"
18283741,"2017-07-30 01:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","8800 COMPTON AVE, LOS ANGELES, CA","8800 COMPTON AVE","LOS ANGELES",,6486589.5532490937,1806719.6914924162,"917-11567-2174","2174","11567","CA01900V3","CENTURY","N"
18283700,"2017-07-30 02:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","100 W AVENUE K, LANCASTER, CA","100 W AVENUE K","LANCASTER",,6522385.5526896734,2068218.0443297827,"917-14748-1133","1133","14748","CA0190024","LANCASTER","N"
18284010,"2017-07-30 11:21:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","3800 WHITTIER BLVD, LOS ANGELES, CA","3800 WHITTIER BLVD","LOS ANGELES",,6503618.2642531339,1831061.9736767826,"917-11255-0277","0277","11255","CA0190002","EAST LOS ANGELES","N"
18283985,"2017-07-30 11:36:00","ROBBERY","045","ROBBERY, STRONG-ARM: Residence","200 E AVENUE R, PALMDALE, CA","200 E AVENUE R","PALMDALE",,6523403.7901919549,2030362.7651429221,"017-11167-2611","2611","11167","CA01900W9","PALMDALE","N"
18284237,"2017-07-30 13:33:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","5100 LAKEWOOD BLVD, LAKEWOOD, CA","5100 LAKEWOOD BLVD","LAKEWOOD",,6517977.1735804118,1768511.5002506357,"017-16170-1329","1329","16170","CA0190013","LAKEWOOD","N"
18284051,"2017-07-30 13:45:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","39200 10TH ST W, PALMDALE, CA 93551","39200 10TH ST W","PALMDALE","93551",6517272.8993635979,2039429.014006292,"917-11169-2619","2619","11169","CA01900W9","PALMDALE","N"
18284128,"2017-07-30 15:15:00","ROBBERY","047","ROBBERY, STRONG-ARM: Other","ARTESIA BLVD & CLARK AVE, BELLFLOWER, CA 90706","ARTESIA BLVD & CLARK AVE","BELLFLOWER","90706",6521023.4331596131,1776839.5829350383,"917-16155-1335","1335","16155","CA0190013","LAKEWOOD","N"
18284123,"2017-07-30 15:15:00","ROBBERY","037","ROBBERY, WEAPON: Other","12100 CORLEY DR, WHITTIER, CA 90604","12100 CORLEY DR","WHITTIER","90604",6553427.0322934398,1793324.9919609132,"917-10845-0495","0495","10845","CA0190004","NORWALK","N"
18284187,"2017-07-30 15:23:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","GARDNER ST & SANTA MONICA BLVD, WEST HOLLYWOOD, CA","GARDNER ST & SANTA MONICA BLVD","WEST HOLLYWOOD",,6454707.5689012799,1855597.2548648957,"917-04073-0974","0974","04073","CA0190009","WEST HOLLYWOOD","N"
18284122,"2017-07-30 15:33:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","2500 E ALONDRA BLVD, COMPTON, CA 90221","2500 E ALONDRA BLVD","COMPTON","90221",6502109.5865637781,1781935.2658412422,"917-09754-2846","2846","09754","CA0190042","COMPTON","N"
18284173,"2017-07-30 16:45:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","11800 FIRESTONE BLVD, NORWALK, CA 90650","11800 FIRESTONE BLVD","NORWALK","90650",6536983.6361881522,1790408.4553645006,"917-10848-0454","0454","10848","CA0190004","NORWALK","N"
18303852,"2017-07-30 18:37:30","ROBBERY","047","ROBBERY, STRONG-ARM: Other","11100 HAWTHORNE BLVD, HAWTHORNE, CA","11100 HAWTHORNE BLVD","HAWTHORNE",,6454734.5,1798311.943189,"917-02878-6059","6059","02878","CA0190031","TRANSIT SERV BUR","N"
18284306,"2017-07-30 20:13:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","600 LA PEER DR, WEST HOLLYWOOD, CA","600 LA PEER DR","WEST HOLLYWOOD",,6444500.9490774786,1852475.1633863503,"917-04078-0972","0972","04078","CA0190009","WEST HOLLYWOOD","N"
18284439,"2017-07-30 23:45:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","CANDLEWOOD ST & LAKEWOOD BLVD, LAKEWOOD, CA","CANDLEWOOD ST & LAKEWOOD BLVD","LAKEWOOD",,6518413.5820353711,1769205.8399506724,"017-16188-1320","1320","16188","CA0190013","LAKEWOOD","N"
18284469,"2017-07-31 03:13:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","12800 ROSECRANS AVE, NORWALK, CA","12800 ROSECRANS AVE","NORWALK",,6543588.9401365025,1786722.3761274482,"917-10865-0459","0459","10865","CA0190004","NORWALK","N"
18284576,"2017-07-31 07:55:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","15000 HAWTHORNE BLVD, LAWNDALE, CA","15000 HAWTHORNE BLVD","LAWNDALE",,6454520.3698954396,1784290.0745047682,"917-07094-0332","0332","07094","CA0190003","SOUTH LOS ANGELES","N"
18284847,"2017-07-31 12:37:00","ROBBERY","044","ROBBERY, STRONG-ARM: Convenience Store, Fast Food, Restaurant","11700 WILMINGTON AVE, LOS ANGELES, CA 90059","11700 WILMINGTON AVE","LOS ANGELES","90059",6489248.6773252133,1796159.6805631008,"917-11633-2136","2136","11633","CA01900V3","CENTURY","N"
18285028,"2017-07-31 15:15:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","44600 VALLEY CENTRAL WAY, LANCASTER, CA","44600 VALLEY CENTRAL WAY","LANCASTER",,6510051.1579682278,2074691.5398471712,"917-14832-1127","1127","14832","CA0190024","LANCASTER","N"
18285125,"2017-07-31 17:50:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1200 FIRESTONE BLVD, LOS ANGELES, CA 90001","1200 FIRESTONE BLVD","LOS ANGELES","90001",6484718.0196127892,1807909.212953012,"917-11643-2174","2174","11643","CA01900V3","CENTURY","N"
18285136,"2017-07-31 17:59:00","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1900 N LONG BEACH BLVD, COMPTON, CA","1900 N LONG BEACH BLVD","COMPTON",,6498594.9193171374,1789228.6791710316,"917-09786-2825","2825","09786","CA0190042","COMPTON","N"
18285202,"2017-07-31 18:55:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","ANSMITH AVE & CARO ST, PARAMOUNT, CA 90723","ANSMITH AVE & CARO ST","PARAMOUNT","90723",6506505.9344619242,1781720.4034052875,"917-16243-1366","1366","16243","CA0190013","LAKEWOOD","N"
18285196,"2017-07-31 18:55:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","6600 CARO ST, PARAMOUNT, CA 90723","6600 CARO ST","PARAMOUNT","90723",6506769.5243191412,1781895.1478870176,"917-16242-1366","1366","16242","CA0190013","LAKEWOOD","N"
18285285,"2017-07-31 19:40:00","ROBBERY","031","ROBBERY, WEAPON: Highway, Etc.","HERBERT AVE & WHITESIDE ST, LOS ANGELES, CA","HERBERT AVE & WHITESIDE ST","LOS ANGELES",,6506101.69999188,1843272.7132601044,"917-11333-0271","0271","11333","CA0190002","EAST LOS ANGELES","N"
